DP Date;P Produit;c Chute;reincorpo_maxi(p, dp, c)
2022-04-05 00:00:00;product_8;chute_20;8015
2022-04-06 00:00:00;product_8;chute_20;8015
2022-05-01 00:00:00;product_8;chute_20;8224
2022-05-03 00:00:00;product_8;chute_20;8224
2022-05-04 00:00:00;product_8;chute_20;8224
2022-05-05 00:00:00;product_8;chute_20;8224
2022-03-22 00:00:00;product_9;chute_20;998
2022-03-23 00:00:00;product_9;chute_20;998
2022-03-24 00:00:00;product_9;chute_20;998
2022-03-26 00:00:00;product_9;chute_20;998
2022-03-27 00:00:00;product_9;chute_20;998
2022-03-28 00:00:00;product_9;chute_20;998
2022-03-30 00:00:00;product_9;chute_20;998
2022-03-31 00:00:00;product_9;chute_20;998
2022-04-01 00:00:00;product_9;chute_20;998
2022-04-03 00:00:00;product_9;chute_20;2381
2022-04-04 00:00:00;product_9;chute_20;2381
2022-04-05 00:00:00;product_9;chute_20;2381
2022-04-06 00:00:00;product_9;chute_20;2381
2022-04-08 00:00:00;product_9;chute_20;2381
2022-04-09 00:00:00;product_9;chute_20;2381
2022-04-10 00:00:00;product_9;chute_20;2381
2022-04-11 00:00:00;product_9;chute_20;2381
2022-04-13 00:00:00;product_9;chute_20;2381
2022-04-14 00:00:00;product_9;chute_20;2381
2022-04-15 00:00:00;product_9;chute_20;3763
2022-04-16 00:00:00;product_9;chute_20;3763
2022-04-18 00:00:00;product_9;chute_20;3763
2022-04-19 00:00:00;product_9;chute_20;3763
2022-04-20 00:00:00;product_9;chute_20;3763
2022-04-21 00:00:00;product_9;chute_20;3763
2022-04-22 00:00:00;product_9;chute_20;3763
2022-04-23 00:00:00;product_9;chute_20;3763
2022-04-25 00:00:00;product_9;chute_20;3763
2022-04-26 00:00:00;product_9;chute_20;3763
2022-04-27 00:00:00;product_9;chute_20;5146
2022-04-28 00:00:00;product_9;chute_20;5146
2022-04-29 00:00:00;product_9;chute_20;5146
2022-04-30 00:00:00;product_9;chute_20;5146
2022-05-01 00:00:00;product_9;chute_20;5146
2022-05-03 00:00:00;product_9;chute_20;5146
2022-05-04 00:00:00;product_9;chute_20;5146
2022-05-05 00:00:00;product_9;chute_20;5146
2022-03-24 00:00:00;product_10;chute_20;1220
2022-03-25 00:00:00;product_10;chute_20;1220
2022-03-26 00:00:00;product_10;chute_20;1220
2022-04-01 00:00:00;product_10;chute_20;1220
2022-04-02 00:00:00;product_10;chute_20;1220
2022-04-03 00:00:00;product_10;chute_20;1196
2022-04-14 00:00:00;product_10;chute_20;1196
2022-04-15 00:00:00;product_10;chute_20;1208
2022-04-16 00:00:00;product_10;chute_20;1208
2022-04-20 00:00:00;product_10;chute_20;1208
2022-04-21 00:00:00;product_10;chute_20;1208
2022-04-22 00:00:00;product_10;chute_20;1208
2022-05-03 00:00:00;product_10;chute_20;1243
2022-05-04 00:00:00;product_10;chute_20;1243
2022-05-05 00:00:00;product_10;chute_20;1243
2022-04-01 00:00:00;product_11;chute_20;1905
2022-04-02 00:00:00;product_11;chute_20;1905
2022-04-03 00:00:00;product_11;chute_20;1893
2022-05-03 00:00:00;product_11;chute_20;1929
2022-05-04 00:00:00;product_11;chute_20;1929
2022-05-05 00:00:00;product_11;chute_20;1929
2022-04-01 00:00:00;product_12;chute_20;19247
2022-04-02 00:00:00;product_12;chute_20;19247
2022-04-01 00:00:00;product_13;chute_20;20234
2022-04-02 00:00:00;product_13;chute_20;20234
2022-04-03 00:00:00;product_15;chute_20;22696
2022-04-04 00:00:00;product_15;chute_20;22696
2022-04-05 00:00:00;product_15;chute_20;22696
2022-04-06 00:00:00;product_15;chute_20;22696
2022-04-07 00:00:00;product_15;chute_20;22696
2022-05-01 00:00:00;product_15;chute_20;18631
2022-05-02 00:00:00;product_15;chute_20;18631
2022-05-03 00:00:00;product_15;chute_20;18631
2022-05-04 00:00:00;product_15;chute_20;18631
2022-05-05 00:00:00;product_15;chute_20;18631
2022-04-03 00:00:00;product_16;chute_20;21953
2022-04-04 00:00:00;product_16;chute_20;21953
2022-04-05 00:00:00;product_16;chute_20;21953
2022-04-06 00:00:00;product_16;chute_20;21953
2022-04-07 00:00:00;product_16;chute_20;21953
2022-05-01 00:00:00;product_16;chute_20;20513
2022-05-02 00:00:00;product_16;chute_20;20513
2022-05-03 00:00:00;product_16;chute_20;20513
2022-05-04 00:00:00;product_16;chute_20;20513
2022-05-05 00:00:00;product_16;chute_20;20513
2022-04-01 00:00:00;product_18;chute_20;5428
2022-04-02 00:00:00;product_18;chute_20;5428
2022-04-03 00:00:00;product_18;chute_20;5788
2022-04-04 00:00:00;product_18;chute_20;5788
2022-04-05 00:00:00;product_18;chute_20;5788
2022-04-06 00:00:00;product_18;chute_20;5788
2022-04-07 00:00:00;product_18;chute_20;5788
2022-05-01 00:00:00;product_18;chute_20;4952
2022-05-02 00:00:00;product_18;chute_20;4952
2022-05-03 00:00:00;product_18;chute_20;4952
2022-05-04 00:00:00;product_18;chute_20;4952
2022-05-05 00:00:00;product_18;chute_20;4952
2022-04-07 00:00:00;product_19;chute_20;5602
2022-03-24 00:00:00;product_10;chute_21;1220
2022-03-25 00:00:00;product_10;chute_21;1220
2022-03-26 00:00:00;product_10;chute_21;1220
2022-04-01 00:00:00;product_10;chute_21;1220
2022-04-02 00:00:00;product_10;chute_21;1220
2022-04-03 00:00:00;product_10;chute_21;1196
2022-04-14 00:00:00;product_10;chute_21;1196
2022-04-15 00:00:00;product_10;chute_21;1208
2022-04-16 00:00:00;product_10;chute_21;1208
2022-04-20 00:00:00;product_10;chute_21;1208
2022-04-21 00:00:00;product_10;chute_21;1208
2022-04-22 00:00:00;product_10;chute_21;1208
2022-05-03 00:00:00;product_10;chute_21;1243
2022-05-04 00:00:00;product_10;chute_21;1243
2022-05-05 00:00:00;product_10;chute_21;1243
2022-03-24 00:00:00;product_12;chute_21;19247
2022-03-25 00:00:00;product_12;chute_21;19247
2022-03-26 00:00:00;product_12;chute_21;19247
2022-04-01 00:00:00;product_12;chute_21;19247
2022-04-02 00:00:00;product_12;chute_21;19247
2022-04-03 00:00:00;product_15;chute_21;22696
2022-04-04 00:00:00;product_15;chute_21;22696
2022-04-05 00:00:00;product_15;chute_21;22696
2022-04-06 00:00:00;product_15;chute_21;22696
2022-04-07 00:00:00;product_15;chute_21;22696
2022-04-08 00:00:00;product_15;chute_21;22696
2022-04-09 00:00:00;product_15;chute_21;22696
2022-04-10 00:00:00;product_15;chute_21;22696
2022-04-11 00:00:00;product_15;chute_21;22696
2022-04-12 00:00:00;product_15;chute_21;22696
2022-04-13 00:00:00;product_15;chute_21;22696
2022-04-14 00:00:00;product_15;chute_21;22696
2022-04-15 00:00:00;product_15;chute_21;18480
2022-04-16 00:00:00;product_15;chute_21;18480
2022-04-17 00:00:00;product_15;chute_21;18480
2022-04-18 00:00:00;product_15;chute_21;18480
2022-04-19 00:00:00;product_15;chute_21;18480
2022-04-20 00:00:00;product_15;chute_21;18480
2022-04-21 00:00:00;product_15;chute_21;18480
2022-04-22 00:00:00;product_15;chute_21;18480
2022-04-23 00:00:00;product_15;chute_21;18480
2022-04-24 00:00:00;product_15;chute_21;18480
2022-04-25 00:00:00;product_15;chute_21;18480
2022-04-26 00:00:00;product_15;chute_21;18480
2022-04-27 00:00:00;product_15;chute_21;18631
2022-04-28 00:00:00;product_15;chute_21;18631
2022-04-29 00:00:00;product_15;chute_21;18631
2022-04-30 00:00:00;product_15;chute_21;18631
2022-05-01 00:00:00;product_15;chute_21;18631
2022-05-02 00:00:00;product_15;chute_21;18631
2022-05-03 00:00:00;product_15;chute_21;18631
2022-05-04 00:00:00;product_15;chute_21;18631
2022-05-05 00:00:00;product_15;chute_21;18631
2022-04-07 00:00:00;product_3;chute_22;1274
2022-04-08 00:00:00;product_3;chute_22;1274
2022-04-09 00:00:00;product_3;chute_22;1274
2022-04-10 00:00:00;product_3;chute_22;1274
2022-04-11 00:00:00;product_3;chute_22;1274
2022-04-21 00:00:00;product_3;chute_22;1314
2022-04-22 00:00:00;product_3;chute_22;1314
2022-04-23 00:00:00;product_3;chute_22;1314
2022-04-24 00:00:00;product_3;chute_22;1314
2022-03-22 00:00:00;product_7;chute_22;3117
2022-03-23 00:00:00;product_7;chute_22;3117
2022-03-24 00:00:00;product_7;chute_22;3117
2022-03-26 00:00:00;product_7;chute_22;3117
2022-03-27 00:00:00;product_7;chute_22;3117
2022-03-28 00:00:00;product_7;chute_22;3117
2022-03-30 00:00:00;product_7;chute_22;3117
2022-03-31 00:00:00;product_7;chute_22;3117
2022-04-01 00:00:00;product_7;chute_22;3117
2022-04-03 00:00:00;product_7;chute_22;3103
2022-04-04 00:00:00;product_7;chute_22;3103
2022-04-05 00:00:00;product_7;chute_22;3103
2022-04-06 00:00:00;product_7;chute_22;3103
2022-04-08 00:00:00;product_7;chute_22;3103
2022-04-09 00:00:00;product_7;chute_22;3103
2022-04-10 00:00:00;product_7;chute_22;3103
2022-04-11 00:00:00;product_7;chute_22;3103
2022-04-13 00:00:00;product_7;chute_22;3103
2022-04-14 00:00:00;product_7;chute_22;3103
2022-04-15 00:00:00;product_7;chute_22;3143
2022-04-16 00:00:00;product_7;chute_22;3143
2022-04-18 00:00:00;product_7;chute_22;3143
2022-04-19 00:00:00;product_7;chute_22;3143
2022-04-20 00:00:00;product_7;chute_22;3143
2022-04-21 00:00:00;product_7;chute_22;3143
2022-04-22 00:00:00;product_7;chute_22;3143
2022-04-23 00:00:00;product_7;chute_22;3143
2022-04-25 00:00:00;product_7;chute_22;3143
2022-04-26 00:00:00;product_7;chute_22;3143
2022-04-27 00:00:00;product_7;chute_22;3090
2022-04-28 00:00:00;product_7;chute_22;3090
2022-04-29 00:00:00;product_7;chute_22;3090
2022-04-30 00:00:00;product_7;chute_22;3090
2022-05-01 00:00:00;product_7;chute_22;3090
2022-05-03 00:00:00;product_7;chute_22;3090
2022-05-04 00:00:00;product_7;chute_22;3090
2022-05-05 00:00:00;product_7;chute_22;3090
2022-03-24 00:00:00;product_10;chute_22;1423
2022-03-25 00:00:00;product_10;chute_22;1423
2022-03-26 00:00:00;product_10;chute_22;1423
2022-04-01 00:00:00;product_10;chute_22;1423
2022-04-02 00:00:00;product_10;chute_22;1423
2022-04-03 00:00:00;product_10;chute_22;1396
2022-04-14 00:00:00;product_10;chute_22;1396
2022-04-15 00:00:00;product_10;chute_22;1409
2022-04-16 00:00:00;product_10;chute_22;1409
2022-04-20 00:00:00;product_10;chute_22;1409
2022-04-21 00:00:00;product_10;chute_22;1409
2022-04-22 00:00:00;product_10;chute_22;1409
2022-05-03 00:00:00;product_10;chute_22;1450
2022-05-04 00:00:00;product_10;chute_22;1450
2022-05-05 00:00:00;product_10;chute_22;1450
2022-04-03 00:00:00;product_15;chute_22;26479
2022-04-04 00:00:00;product_15;chute_22;26479
2022-04-05 00:00:00;product_15;chute_22;26479
2022-04-06 00:00:00;product_15;chute_22;26479
2022-04-07 00:00:00;product_15;chute_22;26479
2022-04-08 00:00:00;product_15;chute_22;26479
2022-04-09 00:00:00;product_15;chute_22;26479
2022-04-10 00:00:00;product_15;chute_22;26479
2022-04-11 00:00:00;product_15;chute_22;26479
2022-04-12 00:00:00;product_15;chute_22;26479
2022-04-13 00:00:00;product_15;chute_22;26479
2022-04-14 00:00:00;product_15;chute_22;26479
2022-04-15 00:00:00;product_15;chute_22;21560
2022-04-16 00:00:00;product_15;chute_22;21560
2022-04-17 00:00:00;product_15;chute_22;21560
2022-04-18 00:00:00;product_15;chute_22;21560
2022-04-19 00:00:00;product_15;chute_22;21560
2022-04-20 00:00:00;product_15;chute_22;21560
2022-04-21 00:00:00;product_15;chute_22;21560
2022-04-22 00:00:00;product_15;chute_22;21560
2022-04-23 00:00:00;product_15;chute_22;21560
2022-04-24 00:00:00;product_15;chute_22;21560
2022-04-25 00:00:00;product_15;chute_22;21560
2022-04-26 00:00:00;product_15;chute_22;21560
2022-04-27 00:00:00;product_15;chute_22;21736
2022-04-28 00:00:00;product_15;chute_22;21736
2022-04-29 00:00:00;product_15;chute_22;21736
2022-04-30 00:00:00;product_15;chute_22;21736
2022-05-01 00:00:00;product_15;chute_22;21736
2022-05-02 00:00:00;product_15;chute_22;21736
2022-05-03 00:00:00;product_15;chute_22;21736
2022-05-04 00:00:00;product_15;chute_22;21736
2022-05-05 00:00:00;product_15;chute_22;21736
2022-04-07 00:00:00;product_2;chute_23;4106
2022-04-08 00:00:00;product_2;chute_23;4106
2022-04-09 00:00:00;product_2;chute_23;4106
2022-04-10 00:00:00;product_2;chute_23;4106
2022-04-11 00:00:00;product_2;chute_23;4106
2022-04-21 00:00:00;product_2;chute_23;4214
2022-04-22 00:00:00;product_2;chute_23;4214
2022-04-23 00:00:00;product_2;chute_23;4214
2022-04-24 00:00:00;product_2;chute_23;4214
2022-04-01 00:00:00;product_13;chute_23;23606
2022-04-02 00:00:00;product_13;chute_23;23606
2022-03-22 00:00:00;product_8;chute_24;8957
2022-03-23 00:00:00;product_8;chute_24;8957
2022-03-24 00:00:00;product_8;chute_24;8957
2022-03-26 00:00:00;product_8;chute_24;8957
2022-03-27 00:00:00;product_8;chute_24;8957
2022-03-28 00:00:00;product_8;chute_24;8957
2022-03-30 00:00:00;product_8;chute_24;8957
2022-03-31 00:00:00;product_8;chute_24;8957
2022-04-01 00:00:00;product_8;chute_24;8957
2022-04-03 00:00:00;product_8;chute_24;9350
2022-04-04 00:00:00;product_8;chute_24;9350
2022-04-05 00:00:00;product_8;chute_24;9350
2022-04-06 00:00:00;product_8;chute_24;9350
2022-04-08 00:00:00;product_8;chute_24;9350
2022-04-09 00:00:00;product_8;chute_24;9350
2022-04-10 00:00:00;product_8;chute_24;9350
2022-04-11 00:00:00;product_8;chute_24;9350
2022-04-13 00:00:00;product_8;chute_24;9350
2022-04-14 00:00:00;product_8;chute_24;9350
2022-04-15 00:00:00;product_8;chute_24;9553
2022-04-16 00:00:00;product_8;chute_24;9553
2022-04-18 00:00:00;product_8;chute_24;9553
2022-04-19 00:00:00;product_8;chute_24;9553
2022-04-20 00:00:00;product_8;chute_24;9553
2022-04-21 00:00:00;product_8;chute_24;9553
2022-04-22 00:00:00;product_8;chute_24;9553
2022-04-23 00:00:00;product_8;chute_24;9553
2022-04-25 00:00:00;product_8;chute_24;9553
2022-04-26 00:00:00;product_8;chute_24;9553
2022-04-27 00:00:00;product_8;chute_24;9594
2022-04-28 00:00:00;product_8;chute_24;9594
2022-04-29 00:00:00;product_8;chute_24;9594
2022-04-30 00:00:00;product_8;chute_24;9594
2022-05-01 00:00:00;product_8;chute_24;9594
2022-05-03 00:00:00;product_8;chute_24;9594
2022-05-04 00:00:00;product_8;chute_24;9594
2022-05-05 00:00:00;product_8;chute_24;9594
2022-03-22 00:00:00;product_9;chute_24;1165
2022-03-23 00:00:00;product_9;chute_24;1165
2022-03-24 00:00:00;product_9;chute_24;1165
2022-03-26 00:00:00;product_9;chute_24;1165
2022-03-27 00:00:00;product_9;chute_24;1165
2022-03-28 00:00:00;product_9;chute_24;1165
2022-03-30 00:00:00;product_9;chute_24;1165
2022-03-31 00:00:00;product_9;chute_24;1165
2022-04-01 00:00:00;product_9;chute_24;1165
2022-04-03 00:00:00;product_9;chute_24;2778
2022-04-04 00:00:00;product_9;chute_24;2778
2022-04-05 00:00:00;product_9;chute_24;2778
2022-04-06 00:00:00;product_9;chute_24;2778
2022-04-08 00:00:00;product_9;chute_24;2778
2022-04-09 00:00:00;product_9;chute_24;2778
2022-04-10 00:00:00;product_9;chute_24;2778
2022-04-11 00:00:00;product_9;chute_24;2778
2022-04-13 00:00:00;product_9;chute_24;2778
2022-04-14 00:00:00;product_9;chute_24;2778
2022-04-15 00:00:00;product_9;chute_24;4391
2022-04-16 00:00:00;product_9;chute_24;4391
2022-04-18 00:00:00;product_9;chute_24;4391
2022-04-19 00:00:00;product_9;chute_24;4391
2022-04-20 00:00:00;product_9;chute_24;4391
2022-04-21 00:00:00;product_9;chute_24;4391
2022-04-22 00:00:00;product_9;chute_24;4391
2022-04-23 00:00:00;product_9;chute_24;4391
2022-04-25 00:00:00;product_9;chute_24;4391
2022-04-26 00:00:00;product_9;chute_24;4391
2022-04-27 00:00:00;product_9;chute_24;6004
2022-04-28 00:00:00;product_9;chute_24;6004
2022-04-29 00:00:00;product_9;chute_24;6004
2022-04-30 00:00:00;product_9;chute_24;6004
2022-05-01 00:00:00;product_9;chute_24;6004
2022-05-03 00:00:00;product_9;chute_24;6004
2022-05-04 00:00:00;product_9;chute_24;6004
2022-05-05 00:00:00;product_9;chute_24;6004
2022-04-07 00:00:00;product_3;chute_25;364
2022-04-08 00:00:00;product_3;chute_25;364
2022-04-09 00:00:00;product_3;chute_25;364
2022-04-10 00:00:00;product_3;chute_25;364
2022-04-11 00:00:00;product_3;chute_25;364
2022-04-21 00:00:00;product_3;chute_25;375
2022-04-22 00:00:00;product_3;chute_25;375
2022-04-23 00:00:00;product_3;chute_25;375
2022-04-24 00:00:00;product_3;chute_25;375
2022-04-03 00:00:00;product_15;chute_25;7565
2022-04-04 00:00:00;product_15;chute_25;7565
2022-04-05 00:00:00;product_15;chute_25;7565
2022-04-06 00:00:00;product_15;chute_25;7565
2022-04-07 00:00:00;product_15;chute_25;7565
2022-04-08 00:00:00;product_15;chute_25;7565
2022-04-09 00:00:00;product_15;chute_25;7565
2022-04-10 00:00:00;product_15;chute_25;7565
2022-04-11 00:00:00;product_15;chute_25;7565
2022-04-12 00:00:00;product_15;chute_25;7565
2022-04-13 00:00:00;product_15;chute_25;7565
2022-04-14 00:00:00;product_15;chute_25;7565
2022-04-15 00:00:00;product_15;chute_25;6160
2022-04-16 00:00:00;product_15;chute_25;6160
2022-04-17 00:00:00;product_15;chute_25;6160
2022-04-18 00:00:00;product_15;chute_25;6160
2022-04-19 00:00:00;product_15;chute_25;6160
2022-04-20 00:00:00;product_15;chute_25;6160
2022-04-21 00:00:00;product_15;chute_25;6160
2022-04-22 00:00:00;product_15;chute_25;6160
2022-04-23 00:00:00;product_15;chute_25;6160
2022-04-24 00:00:00;product_15;chute_25;6160
2022-04-25 00:00:00;product_15;chute_25;6160
2022-04-26 00:00:00;product_15;chute_25;6160
2022-04-27 00:00:00;product_15;chute_25;6210
2022-04-28 00:00:00;product_15;chute_25;6210
2022-04-29 00:00:00;product_15;chute_25;6210
2022-04-30 00:00:00;product_15;chute_25;6210
2022-05-01 00:00:00;product_15;chute_25;6210
2022-05-02 00:00:00;product_15;chute_25;6210
2022-05-03 00:00:00;product_15;chute_25;6210
2022-05-04 00:00:00;product_15;chute_25;6210
2022-05-05 00:00:00;product_15;chute_25;6210
2022-03-24 00:00:00;product_11;chute_26;635
2022-03-25 00:00:00;product_11;chute_26;635
2022-03-26 00:00:00;product_11;chute_26;635
2022-04-01 00:00:00;product_11;chute_26;635
2022-04-02 00:00:00;product_11;chute_26;635
2022-04-03 00:00:00;product_11;chute_26;631
2022-04-14 00:00:00;product_11;chute_26;631
2022-04-15 00:00:00;product_11;chute_26;635
2022-04-16 00:00:00;product_11;chute_26;635
2022-04-20 00:00:00;product_11;chute_26;635
2022-04-21 00:00:00;product_11;chute_26;635
2022-04-22 00:00:00;product_11;chute_26;635
2022-05-03 00:00:00;product_11;chute_26;643
2022-05-04 00:00:00;product_11;chute_26;643
2022-05-05 00:00:00;product_11;chute_26;643
2022-04-01 00:00:00;product_13;chute_27;23606
2022-04-02 00:00:00;product_13;chute_27;23606
2022-04-01 00:00:00;product_18;chute_27;10856
2022-04-02 00:00:00;product_18;chute_27;10856
2022-04-03 00:00:00;product_18;chute_27;11576
2022-04-04 00:00:00;product_18;chute_27;11576
2022-04-05 00:00:00;product_18;chute_27;11576
2022-04-06 00:00:00;product_18;chute_27;11576
2022-04-07 00:00:00;product_18;chute_27;11576
2022-04-08 00:00:00;product_18;chute_27;11576
2022-04-09 00:00:00;product_18;chute_27;11576
2022-04-10 00:00:00;product_18;chute_27;11576
2022-04-11 00:00:00;product_18;chute_27;11576
2022-04-12 00:00:00;product_18;chute_27;11576
2022-04-13 00:00:00;product_18;chute_27;11576
2022-04-14 00:00:00;product_18;chute_27;11576
2022-04-15 00:00:00;product_18;chute_27;8975
2022-04-16 00:00:00;product_18;chute_27;8975
2022-04-17 00:00:00;product_18;chute_27;8975
2022-04-18 00:00:00;product_18;chute_27;8975
2022-04-19 00:00:00;product_18;chute_27;8975
2022-04-20 00:00:00;product_18;chute_27;8975
2022-04-21 00:00:00;product_18;chute_27;8975
2022-04-22 00:00:00;product_18;chute_27;8975
2022-04-23 00:00:00;product_18;chute_27;8975
2022-04-24 00:00:00;product_18;chute_27;8975
2022-04-25 00:00:00;product_18;chute_27;8975
2022-04-26 00:00:00;product_18;chute_27;8975
2022-04-27 00:00:00;product_18;chute_27;9904
2022-04-28 00:00:00;product_18;chute_27;9904
2022-04-29 00:00:00;product_18;chute_27;9904
2022-04-30 00:00:00;product_18;chute_27;9904
2022-05-01 00:00:00;product_18;chute_27;9904
2022-05-02 00:00:00;product_18;chute_27;9904
2022-05-03 00:00:00;product_18;chute_27;9904
2022-05-04 00:00:00;product_18;chute_27;9904
2022-05-05 00:00:00;product_18;chute_27;9904
2022-04-03 00:00:00;product_1;chute_28;691
2022-04-14 00:00:00;product_1;chute_28;691
2022-04-15 00:00:00;product_1;chute_28;1228
2022-04-16 00:00:00;product_1;chute_28;1228
2022-04-20 00:00:00;product_1;chute_28;1228
2022-04-21 00:00:00;product_1;chute_28;1228
2022-04-22 00:00:00;product_1;chute_28;1228
2022-05-03 00:00:00;product_1;chute_28;1755
2022-05-04 00:00:00;product_1;chute_28;1755
2022-05-05 00:00:00;product_1;chute_28;1755
2022-03-24 00:00:00;product_10;chute_28;1423
2022-03-25 00:00:00;product_10;chute_28;1423
2022-03-26 00:00:00;product_10;chute_28;1423
2022-04-01 00:00:00;product_10;chute_28;1423
2022-04-02 00:00:00;product_10;chute_28;1423
2022-04-03 00:00:00;product_10;chute_28;1396
2022-04-14 00:00:00;product_10;chute_28;1396
2022-04-15 00:00:00;product_10;chute_28;1409
2022-04-16 00:00:00;product_10;chute_28;1409
2022-04-20 00:00:00;product_10;chute_28;1409
2022-04-21 00:00:00;product_10;chute_28;1409
2022-04-22 00:00:00;product_10;chute_28;1409
2022-05-03 00:00:00;product_10;chute_28;1450
2022-05-04 00:00:00;product_10;chute_28;1450
2022-05-05 00:00:00;product_10;chute_28;1450
2022-03-22 00:00:00;product_5;chute_29;3059
2022-03-23 00:00:00;product_5;chute_29;3059
2022-03-24 00:00:00;product_5;chute_29;3059
2022-03-26 00:00:00;product_5;chute_29;3059
2022-03-27 00:00:00;product_5;chute_29;3059
2022-03-28 00:00:00;product_5;chute_29;3059
2022-03-30 00:00:00;product_5;chute_29;3059
2022-03-31 00:00:00;product_5;chute_29;3059
2022-04-01 00:00:00;product_5;chute_29;3059
2022-04-27 00:00:00;product_5;chute_29;2966
2022-04-28 00:00:00;product_5;chute_29;2966
2022-04-29 00:00:00;product_5;chute_29;2966
2022-04-30 00:00:00;product_5;chute_29;2966
2022-05-01 00:00:00;product_5;chute_29;2966
2022-05-03 00:00:00;product_5;chute_29;2966
2022-05-04 00:00:00;product_5;chute_29;2966
2022-05-05 00:00:00;product_5;chute_29;2966
2022-04-03 00:00:00;product_16;chute_29;25611
2022-04-04 00:00:00;product_16;chute_29;25611
2022-04-05 00:00:00;product_16;chute_29;25611
2022-04-06 00:00:00;product_16;chute_29;25611
2022-04-07 00:00:00;product_16;chute_29;25611
2022-04-08 00:00:00;product_16;chute_29;25611
2022-04-09 00:00:00;product_16;chute_29;25611
2022-04-10 00:00:00;product_16;chute_29;25611
2022-04-11 00:00:00;product_16;chute_29;25611
2022-04-12 00:00:00;product_16;chute_29;25611
2022-04-13 00:00:00;product_16;chute_29;25611
2022-04-14 00:00:00;product_16;chute_29;25611
2022-04-15 00:00:00;product_16;chute_29;21181
2022-04-16 00:00:00;product_16;chute_29;21181
2022-04-17 00:00:00;product_16;chute_29;21181
2022-04-18 00:00:00;product_16;chute_29;21181
2022-04-19 00:00:00;product_16;chute_29;21181
2022-04-20 00:00:00;product_16;chute_29;21181
2022-04-21 00:00:00;product_16;chute_29;21181
2022-04-22 00:00:00;product_16;chute_29;21181
2022-04-23 00:00:00;product_16;chute_29;21181
2022-04-24 00:00:00;product_16;chute_29;21181
2022-04-25 00:00:00;product_16;chute_29;21181
2022-04-26 00:00:00;product_16;chute_29;21181
2022-04-27 00:00:00;product_16;chute_29;23932
2022-04-28 00:00:00;product_16;chute_29;23932
2022-04-29 00:00:00;product_16;chute_29;23932
2022-04-30 00:00:00;product_16;chute_29;23932
2022-05-01 00:00:00;product_16;chute_29;23932
2022-05-02 00:00:00;product_16;chute_29;23932
2022-05-03 00:00:00;product_16;chute_29;23932
2022-05-04 00:00:00;product_16;chute_29;23932
2022-05-05 00:00:00;product_16;chute_29;23932
2022-03-24 00:00:00;product_12;chute_30;22455
2022-03-25 00:00:00;product_12;chute_30;22455
2022-03-26 00:00:00;product_12;chute_30;22455
2022-04-01 00:00:00;product_12;chute_30;22455
2022-04-02 00:00:00;product_12;chute_30;22455
2022-04-01 00:00:00;product_13;chute_30;23606
2022-04-02 00:00:00;product_13;chute_30;23606
